iter	Logloss
113	0.001491608292
114	0.001466811151
115	0.001443882169
116	0.001423058438
117	0.001407567883
118	0.001381292142
119	0.001355479019
120	0.001329795134
121	0.001306495434
122	0.001283421725
123	0.001259916147
124	0.001238975547
125	0.001219736417
126	0.001199332303
127	0.001179672053
128	0.001161064429
129	0.001143899916
130	0.001126974919
131	0.0011068702
132	0.001094265752
133	0.001079996824
134	0.001064525342
135	0.001052906009
136	0.001038870009
137	0.001029817273
138	0.001013145318
139	0.0009979734634
140	0.0009833838699
141	0.0009652513486
142	0.000953826161
143	0.0009433982273
144	0.0009343907477
145	0.0009262637693
146	0.0009126764004
147	0.0008988751196
148	0.0008911829009
149	0.0008836184167
150	0.0008718658588
151	0.0008616734537
152	0.0008506567275
153	0.0008506407751
154	0.0008414985096
155	0.0008298534568
156	0.0008201719319
157	0.0008069802511
158	0.0007997918612
159	0.0007899648578
160	0.0007822047837
161	0.0007750215379
162	0.0007661869912
163	0.0007579573049
164	0.0007484128202
165	0.0007484161725
166	0.0007395427274
167	0.000730064075
168	0.0007207092847
169	0.0007121112491
170	0.0007028626923
171	0.0006949703176
172	0.0006949520533
173	0.0006949520533
174	0.0006949601451
175	0.0006949580643
176	0.0006949497414
177	0.0006949470826
178	0.0006949577754
179	0.0006949577754
180	0.0006874814916
181	0.0006874814916
182	0.0006874853063
183	0.0006874806246
184	0.0006874698741
185	0.0006874649612
186	0.0006795833371
187	0.0006725112954
188	0.0006724994468
189	0.0006725015275
190	0.0006642519008
191	0.0006642323649
192	0.0006642410925
193	0.0006642379714
194	0.0006642379714
195	0.0006556375661
196	0.0006556376817
197	0.000655616643
198	0.0006556106898
199	0.0006556257174
200	0.0006556033494
201	0.0006485612473
202	0.0006485437922
203	0.0006485317702
204	0.0006416927718
205	0.000631555044
206	0.0006315534256
207	0.0006315430797
208	0.0006315367797
209	0.000631517186
210	0.0006315319824
211	0.0006247865597
212	0.0006164969943
213	0.0006164888447
214	0.0006164876887
215	0.0006164756666
216	0.000607555636
217	0.0006075506654
218	0.000607527257
219	0.0006075425158
220	0.0005998635329
221	0.0005998559613
222	0.0005998355585
223	0.0005957588623
224	0.0005957425632
225	0.0005957562036
226	0.0005957406558
227	0.0005957550476
228	0.0005957305411
229	0.0005957305411
230	0.0005957427944
231	0.0005957427944
232	0.0005957322751
233	0.0005957291539
234	0.0005957077685
235	0.0005892641113
236	0.0005892656719
237	0.0005892560774
238	0.000583224234
239	0.000583214177
240	0.000583214177
241	0.000583214177
242	0.0005832088596
243	0.0005831922136
244	0.0005832006522
245	0.0005831982825
246	0.0005831788044
247	0.0005831823879
248	0.0005831946412
249	0.0005831814631
250	0.0005831955081
251	0.0005831803072
252	0.000583172331
253	0.0005831554538
254	0.0005831658575
255	0.0005831440097
256	0.0005742273314
257	0.0005679271878
258	0.0005679271878
259	0.0005679359731
260	0.0005679359731
261	0.0005633656206
262	0.0005633680482
263	0.0005633477031
264	0.0005633538297
265	0.0005633490903
266	0.0005633455068
267	0.0005633494949
268	0.0005567921482
269	0.0005567832472
270	0.0005497160029
271	0.0005497208579
272	0.0005497192974
273	0.0005497177946
274	0.0005496972762
275	0.0005496972762
276	0.000549704501
277	0.0005497061193
278	0.0005497155405
279	0.0005496925945
280	0.0005496925945
281	0.0005496836358
282	0.0005496801101
283	0.0005496793009
284	0.000549660921
285	0.0005411687143
286	0.0005411608537
287	0.0005411714886
288	0.0005411637436
289	0.0005411553051
290	0.0005411436876
291	0.0005411417802
292	0.0005411417802
293	0.0005411305095
294	0.0005411321857
295	0.0005411345554
296	0.0005411204526
297	0.0005411250187
298	0.0005411011479
299	0.0005411129966
300	0.0005410961195
301	0.0005411023617
302	0.0005411023617
303	0.0005411023617
304	0.0005410867561
305	0.0005410935763
306	0.0005347992703
307	0.000534803085
308	0.000534787884
309	0.0005347880574
310	0.0005348007153
311	0.0005347986345
312	0.0005348002529
313	0.0005347740702
314	0.0005347904271
315	0.0005347809482
316	0.0005347816996
317	0.0005347816996
318	0.0005347736656
319	0.0005347796766
320	0.0005347699665
321	0.0005347624527
322	0.0005347570196
323	0.0005347654582
324	0.0005347395645
325	0.0005347262709
326	0.0005347243057
327	0.0005347243057
328	0.0005347315883
329	0.0005347289874
330	0.0005347184681
331	0.0005347085268
332	0.0005347059836
333	0.0005347136708
334	0.0005347043075
335	0.0005347043075
336	0.0005346943662
337	0.0005346939038
338	0.0005346939038
339	0.0005346939038
340	0.0005346782982
341	0.0005346782982
342	0.0005346795698
343	0.0005346859276
344	0.0005346722294
345	0.0005346908983
346	0.0005346804945
347	0.0005346771422
348	0.0005346593403
349	0.0005346629238
350	0.0005346611899
351	0.0005346611899
352	0.0005346478962
353	0.0005346396888
354	0.0005346394577
355	0.0005346394577
356	0.0005346294585
357	0.0005346322907
358	0.0005264986654
359	0.0005265083755
360	0.0005265083755
361	0.0005265083755
362	0.0005265031737
363	0.0005264889553
364	0.0005264889553
365	0.0005264917296
366	0.0005265038672
367	0.0005264938103
368	0.0005264938103
369	0.0005264764708
370	0.00052647439
371	0.0005264746212
372	0.0005264735809
373	0.000526468957
374	0.0005264598248
375	0.0005264634661
376	0.00052645549
377	0.000526452889
378	0.0005264523689
379	0.0005264523689
380	0.000526446011
381	0.0005264404624
382	0.0005264458376
383	0.0005264458376
384	0.0005264333532
385	0.0005264393064
386	0.0005264467624
387	0.0005264337
388	0.0005264382082
389	0.0005264271109
390	0.0005264263018
391	0.0005264263018
392	0.0005264263018
393	0.0005264102916
394	0.0005264345091
395	0.0005264168228
396	0.0005264135283
397	0.000526402431
398	0.0005264051475
399	0.000526394686
400	0.0005264048007
401	0.00052640272
402	0.00052640272
403	0.0005263978071
404	0.0005263840511
405	0.0005264005237
406	0.0005263874612
407	0.0005263834731
408	0.0005263733584
409	0.0005263678676
410	0.0005263757859
411	0.0005263684455
412	0.0005263688501
413	0.0005263529556
414	0.0005263598914
415	0.0005263598914
416	0.0005263598914
417	0.0005202501357
418	0.0005202390384
419	0.0005202319292
420	0.0005202288081
421	0.0005202304842
422	0.0005127637372
423	0.000506819285
424	0.0005068145455
425	0.000506809517
426	0.0005068062803
427	0.0005068057023
428	0.0005068126959
429	0.0005068065115
430	0.0005068073207
431	0.0005068063381
432	0.0005068052399
433	0.0005068052399
434	0.0005067918307
435	0.0005067918307
436	0.000506801772
437	0.000506782005
438	0.0005067977262
439	0.0005067977262
440	0.0005067977262
441	0.0005067873802
442	0.0005067925243
443	0.0005067984197
444	0.0005067862821
445	0.0005067675554
446	0.0005067680178
447	0.0005067617177
448	0.0005067695783
449	0.0005000720705
450	0.000500068776
451	0.0005000689494
452	0.0005000689494
453	0.0005000764054
454	0.0005000561759
455	0.0005000573319
456	0.0005000566961
457	0.0005000536906
458	0.0005000428823
459	0.0005000394144
460	0.0005000435181
461	0.0005000288373
462	0.0005000402235
463	0.0005000279125
464	0.0004933241046
465	0.0004933241046
466	0.0004933190183
467	0.0004933184982
468	0.0004933155504
469	0.0004933137587
470	0.0004933219083
471	0.0004933161284
472	0.0004933042219
473	0.0004933038174
474	0.0004932976907
475	0.0004932987889
476	0.0004932998871
477	0.0004932971127
478	0.0004932971127
479	0.0004932813338
480	0.0004932875182
481	0.0004932850329
482	0.0004932850329
483	0.0004932850329
484	0.0004932722594
485	0.0004932880962
486	0.0004932702943
487	0.000493271219
488	0.0004932678089
489	0.0004932746291
490	0.0004932780971
491	0.0004932569428
492	0.0004932457299
493	0.000493256307
494	0.0004932468859
495	0.0004932486199
496	0.0004932486199
497	0.0004932486199
498	0.0004932486199
499	0.00049323024
500	0.0004932385629
501	0.0004932385629
502	0.0004932297776
503	0.0004856944816
504	0.0004856944816
505	0.0004857096248
506	0.0004856987587
507	0.0004856956376
508	0.0004856956376
509	0.0004857019376
510	0.0004856884705
511	0.0004856884705
512	0.0004856831531
513	0.0004856814191
514	0.0004856932678
515	0.0004856636172
516	0.000485666276
517	0.0004856761017
518	0.000485680032
519	0.0004856690503
520	0.0004856624035
521	0.0004856624035
522	0.000485648474
523	0.0004856592245
524	0.0004856592245
525	0.0004856603805
526	0.0004856561612
527	0.0004856276666
528	0.0004856384171
529	0.0004856265106
530	0.0004856362208
531	0.0004856298051
532	0.00048563703
533	0.0004856280134
534	0.0004856119454
535	0.0004856062812
536	0.0004856177253
537	0.0004856019463
538	0.0004856024087
539	0.0004856100959
540	0.0004856106739
541	0.0004856106739
542	0.0004856029289
543	0.0004855950683
544	0.0004855958775
545	0.0004855958775
546	0.0004855881325
547	0.0004855881325
548	0.0004855657067
549	0.0004855734517
550	0.00048555328
551	0.00048555328
552	0.0004855622388
553	0.0004855717177
554	0.0004855602736
555	0.0004855457084
556	0.0004855457084
557	0.0004855501589
558	0.0004855542626
559	0.0004855542626
560	0.0004855542626
561	0.0004855495231
562	0.000485541547
563	0.0004855331084
564	0.0004855431653
565	0.0004855351891
566	0.0004855431653
567	0.0004855267506
568	0.0004855257102
569	0.0004855257102
570	0.0004855193524
571	0.0004854970422
572	0.0004854970422
573	0.0004855035734
574	0.0004855065789
575	0.0004854988917
576	0.0004854862917
577	0.0004854851357
578	0.0004854926495
579	0.0004854697035
580	0.0004854864073
581	0.0004854769283
582	0.0004854843265
583	0.0004854843265
584	0.0004854810898
585	0.0004854709173
586	0.0004854725356
587	0.0004854622475
588	0.0004854627099
589	0.0004854387814
590	0.0004854495319
591	0.0004854569301
592	0.0004854495319
593	0.0004854439832
594	0.000485445486
595	0.000485437741
596	0.0004854397061
597	0.0004854373942
598	0.0004854263547
599	0.0004854256033
600	0.0004854072234
601	0.000485421095
602	0.000485416529
603	0.0004854027151
604	0.0004853927738
605	0.0004853965885
606	0.0004854105179
607	0.0004853893059
608	0.0004853939298
609	0.0004853956059
610	0.00048538526
611	0.0004853925426
612	0.0004853801738
613	0.0004853861848
614	0.0004853861848
615	0.0004853756077
616	0.0004853752609
617	0.0004853752609
618	0.0004853770526
619	0.0004853704636
620	0.0004853704636
621	0.0004853542801
622	0.0004853567076
623	0.000485342836
624	0.000485342836
625	0.0004853396571
626	0.0004853523727
627	0.0004853605223
628	0.0004853387901
629	0.0004853395993
630	0.0004853395993
631	0.0004853414488
632	0.0004853414488
633	0.000485333935
634	0.0004853243405
635	0.0004853142258
636	0.0004853224909
637	0.0004853204102
638	0.0004853183872
639	0.0004853208148
640	0.0004853212194
641	0.0004853170001
642	0.0004853007587
643	0.0004853122028
644	0.0004852916266
645	0.0004852875229
646	0.0004852996606
647	0.0004852927825
648	0.0004852948055
649	0.0004852890834
650	0.0004852890834
651	0.0004852883899
652	0.0004852918578
653	0.000485284055
654	0.0004852776394
655	0.0004852719751
656	0.0004852800669
657	0.0004852800669
658	0.0004852663687
659	0.000485261976
660	0.0004852610512
661	0.0004852646925
662	0.0004852635365
663	0.0004852630742
664	0.000485263132
665	0.000485240186
666	0.0004852385676
667	0.0004852332502
668	0.0004852332502
669	0.000485252786
670	0.0004852389144
671	0.0004852404172
672	0.0004852367181
673	0.0004852364291
674	0.0004852378162
675	0.0004852378162
676	0.0004852332502
677	0.000485222962
678	0.000485222962
679	0.0004852219217
680	0.0004852111712
681	0.0004851944096
682	0.0004852102464
683	0.0004852102464
684	0.0004852182226
685	0.0004852096684
686	0.0004852110556
687	0.000485202617
688	0.0004852132519
689	0.0004852019812
690	0.0004851926757
691	0.0004852087436
692	0.0004851866646
693	0.0004851771857
694	0.0004851771857
695	0.0004851659728
696	0.0004851508296
697	0.0004851551067
698	0.0004851551067
699	0.0004851591526
700	0.0004851456278
701	0.0004851466103
702	0.0004851466103
703	0.0004851466103
704	0.0004851466103
705	0.0004851415819
706	0.0004851363222
707	0.0004851484599
708	0.0004851410039
709	0.0004851258029
710	0.0004851295598
711	0.0004851233176
712	0.0004851296176
713	0.0004851296176
714	0.0004851207744
715	0.0004851127983
716	0.0004851132028
717	0.0004851302534
718	0.0004851253983
719	0.0004851108331
720	0.0004850884651
721	0.0004851000826
722	0.0004850964991
723	0.000485116035
724	0.000485116035
725	0.000485116035
726	0.000485116035
727	0.000485116035
728	0.000485116035
729	0.0004850894477
730	0.0004850938982
731	0.0004850841302
732	0.0004850817027
733	0.0004850817027
734	0.0004850817027
735	0.0004850589301
736	0.0004850589301
737	0.0004850573696
738	0.0004850573696
739	0.0004850631494
740	0.0004850631494
741	0.0004850479484
742	0.000485042053
743	0.000485042053
744	0.000485042053
745	0.000485042053
746	0.000485048931
747	0.000485048931
748	0.000485048931
749	0.000485048931
750	0.000485048931
751	0.0004850549998
752	0.0004850473126
753	0.0004850473126
754	0.0004850326896
755	0.0004850326896
756	0.0004850448273
757	0.0004850444805
758	0.0004850554044
759	0.0004850554044
760	0.0004850554044
761	0.000485035464
762	0.0004850400878
763	0.0004850276034
764	0.0004850276034
765	0.0004850276034
766	0.0004850276034
767	0.0004850276034
768	0.0004850276034
769	0.0004850261006
770	0.0004850261006
771	0.0004850300309
772	0.0004850171997
773	0.0004850250602
774	0.0004850180088
775	0.0004850126914
776	0.0004850126914
777	0.0004850126914
778	0.0004850126914
779	0.0004850126914
780	0.0004850126914
781	0.0004850126914
782	0.0004850126914
783	0.0004850126914
784	0.0004850126914
785	0.0004850126914
786	0.0004850126914
787	0.0004850126914
788	0.0004850126914
789	0.0004850126914
790	0.0004850126914
791	0.0004850126914
792	0.0004850126914
793	0.0004850126914
794	0.0004850126914
795	0.0004850307245
796	0.0004850307245
797	0.0004850307245
798	0.0004850307245
799	0.0004850307245
800	0.0004850307245
801	0.0004850307245
802	0.0004850307245
803	0.0004850307245
804	0.0004850307245
805	0.0004850307245
806	0.0004850307245
807	0.0004850307245
808	0.0004850307245
809	0.0004850307245
810	0.0004850307245
811	0.0004850307245
812	0.0004850307245
813	0.0004850307245
814	0.0004850307245
815	0.0004850307245
816	0.0004850307245
817	0.0004850307245
818	0.0004850307245
819	0.0004850307245
820	0.0004850307245
821	0.0004850307245
822	0.0004850307245
823	0.0004850307245
824	0.0004850307245
825	0.0004850307245
826	0.0004850307245
827	0.0004850307245
828	0.0004850307245
829	0.0004850307245
830	0.0004850307245
831	0.0004850307245
832	0.0004850307245
833	0.0004850307245
834	0.0004850307245
835	0.0004850307245
836	0.0004850307245
837	0.0004850307245
838	0.0004850307245
839	0.0004850307245
840	0.0004850307245
841	0.0004850307245
842	0.0004850307245
843	0.0004850307245
844	0.0004850307245
845	0.0004850307245
846	0.0004850307245
847	0.0004850307245
848	0.0004850307245
849	0.0004850307245
850	0.0004850307245
851	0.0004850307245
852	0.0004850307245
853	0.0004850307245
854	0.0004850307245
855	0.0004850307245
856	0.0004850307245
857	0.0004850307245
858	0.0004850307245
859	0.0004850307245
860	0.0004850307245
861	0.0004850307245
862	0.0004850307245
863	0.0004850307245
864	0.0004850307245
865	0.0004850307245
866	0.0004850307245
867	0.0004850307245
868	0.0004850307245
869	0.0004850307245
870	0.0004850307245
871	0.0004850307245
872	0.0004850307245
873	0.0004850307245
874	0.0004850307245
875	0.0004850307245
876	0.0004850307245
877	0.0004850307245
878	0.0004850307245
879	0.0004850307245
880	0.0004850307245
881	0.0004850307245
882	0.0004850307245
883	0.0004850307245
884	0.0004850307245
885	0.0004850307245
886	0.0004850307245
887	0.0004850307245
888	0.0004850307245
889	0.0004850307245
890	0.0004850307245
891	0.0004850307245
892	0.0004850307245
893	0.0004850307245
894	0.0004850307245
895	0.0004850307245
896	0.0004850307245
897	0.0004850307245
898	0.0004850307245
899	0.0004850307245
900	0.0004850307245
901	0.0004850307245
902	0.0004850307245
903	0.0004850307245
904	0.0004850307245
905	0.0004850307245
906	0.0004850307245
907	0.0004850307245
908	0.0004850307245
909	0.0004850307245
910	0.0004850307245
911	0.0004850307245
912	0.0004850307245
913	0.0004850307245
914	0.0004850307245
915	0.0004850307245
916	0.0004850307245
917	0.0004850307245
918	0.0004850307245
919	0.0004850307245
920	0.0004850307245
921	0.0004850307245
922	0.0004850307245
923	0.0004850307245
924	0.0004850307245
925	0.0004850307245
926	0.0004850307245
927	0.0004850307245
928	0.0004850307245
929	0.0004850307245
930	0.0004850307245
931	0.0004850307245
932	0.0004850307245
933	0.0004850307245
934	0.0004850307245
935	0.0004850307245
936	0.0004850307245
937	0.0004850307245
938	0.0004850307245
939	0.0004850307245
940	0.0004850307245
941	0.0004850307245
942	0.0004850307245
943	0.0004850307245
944	0.0004850307245
945	0.0004850307245
946	0.0004850307245
947	0.0004850307245
948	0.0004850307245
949	0.0004850307245
950	0.0004850307245
951	0.0004850307245
952	0.0004850307245
953	0.0004850307245
954	0.0004850307245
955	0.0004850307245
956	0.0004850307245
957	0.0004850307245
958	0.0004850307245
959	0.0004850307245
960	0.0004850307245
961	0.0004850307245
962	0.0004850307245
963	0.0004850307245
964	0.0004850307245
965	0.0004850307245
966	0.0004850307245
967	0.0004850307245
968	0.0004850307245
969	0.0004850307245
970	0.0004850307245
971	0.0004850307245
972	0.0004850307245
973	0.0004850307245
974	0.0004850307245
975	0.0004850307245
976	0.0004850307245
977	0.0004850307245
978	0.0004850307245
979	0.0004850307245
980	0.0004850307245
981	0.0004850307245
982	0.0004850307245
983	0.0004850307245
984	0.0004850307245
985	0.0004850307245
986	0.0004850307245
987	0.0004850307245
988	0.0004850307245
989	0.0004850307245
990	0.0004850307245
991	0.0004850307245
992	0.0004850307245
993	0.0004850307245
994	0.0004850307245
995	0.0004850307245
996	0.0004850307245
997	0.0004850307245
998	0.0004850307245
999	0.0004850307245
